category,location,years,value,sea
기타연체동물류,경기도,1995,22,기타
기타연체동물류,강원도,1995,0,동해
기타연체동물류,충청남도,1995,0,기타
기타연체동물류,전라북도,1995,0,기타
기타연체동물류,전라남도,1995,13,기타
기타연체동물류,경상북도,1995,95,동해
기타연체동물류,경상남도,1995,500,기타
미더덕,부산광역시,1995,18,동해
미더덕,충청남도,1995,0,기타
미더덕,전라남도,1995,0,기타
미더덕,경상남도,1995,7,기타
성게류,부산광역시,1995,747,동해
성게류,강원도,1995,927,동해
성게류,충청남도,1995,1,기타
성게류,전라남도,1995,43,기타
성게류,경상북도,1995,814,동해
성게류,경상남도,1995,14,기타
성게류,제주도,1995,1161,기타
우렁쉥이,부산광역시,1995,27,동해
우렁쉥이,강원도,1995,1523,동해
우렁쉥이,경상북도,1995,362,동해
우렁쉥이,경상남도,1995,155,기타
우렁쉥이,제주도,1995,0,기타
해삼,부산광역시,1995,76,동해
해삼,인천광역시,1995,86,기타
해삼,경기도,1995,0,기타
해삼,강원도,1995,281,동해
해삼,충청남도,1995,36,기타
해삼,전라남도,1995,73,기타
해삼,경상북도,1995,175,동해
해삼,경상남도,1995,1068,기타
해삼,제주도,1995,96,기타
기타수산동물류,부산광역시,1995,145,동해
기타수산동물류,인천광역시,1995,22,기타
기타수산동물류,경기도,1995,0,기타
기타수산동물류,강원도,1995,12,동해
기타수산동물류,충청남도,1995,143,기타
기타수산동물류,전라북도,1995,132,기타
기타수산동물류,전라남도,1995,487,기타
기타수산동물류,경상북도,1995,11,동해
기타수산동물류,경상남도,1995,64,기타
기타수산동물류,제주도,1995,0,기타
김류,부산광역시,1995,0,동해
김류,강원도,1995,55,동해
김류,충청남도,1995,1,기타
김류,전라남도,1995,5,기타
김류,경상북도,1995,1,동해
김류,경상남도,1995,0,기타
꼬시래기류,강원도,1995,41,동해
꼬시래기류,충청남도,1995,0,기타
꼬시래기류,전라남도,1995,1,기타
다시마류,부산광역시,1995,0,동해
다시마류,강원도,1995,979,동해
도박류,부산광역시,1995,0,동해
도박류,전라남도,1995,0,기타
도박류,경상북도,1995,0,동해
도박류,경상남도,1995,0,기타
도박류,제주도,1995,0,기타
모자반(말)류,부산광역시,1995,0,동해
모자반(말)류,충청남도,1995,0,기타
모자반(말)류,전라남도,1995,7,기타
모자반(말)류,경상남도,1995,0,기타
모자반(말)류,제주도,1995,138,기타
미역류,부산광역시,1995,6,동해
미역류,인천광역시,1995,1,기타
미역류,강원도,1995,410,동해
미역류,충청남도,1995,21,기타
미역류,전라남도,1995,151,기타
미역류,경상북도,1995,563,동해
미역류,경상남도,1995,2470,기타
미역류,제주도,1995,246,기타
우뭇가사리,부산광역시,1995,7,동해
우뭇가사리,강원도,1995,0,동해
우뭇가사리,충청남도,1995,2,기타
우뭇가사리,전라남도,1995,192,기타
우뭇가사리,경상북도,1995,108,동해
우뭇가사리,경상남도,1995,12,기타
우뭇가사리,제주도,1995,7477,기타
기타가사리,충청남도,1995,0,기타
기타가사리,전라남도,1995,283,기타
기타가사리,경상남도,1995,0,기타
기타가사리,제주도,1995,0,기타
청각,부산광역시,1995,21,동해
청각,충청남도,1995,0,기타
청각,전라남도,1995,411,기타
청각,경상북도,1995,0,동해
청각,경상남도,1995,96,기타
청각,제주도,1995,2,기타
톳,부산광역시,1995,7,동해
톳,충청남도,1995,2,기타
톳,전라남도,1995,2032,기타
톳,경상북도,1995,0,동해
톳,경상남도,1995,724,기타
톳,제주도,1995,3414,기타
파래류,부산광역시,1995,0,동해
파래류,인천광역시,1995,0,기타
파래류,경기도,1995,2,기타
파래류,강원도,1995,84,동해
파래류,충청남도,1995,0,기타
파래류,전라남도,1995,222,기타
파래류,경상북도,1995,0,동해
파래류,경상남도,1995,189,기타
파래류,제주도,1995,0,기타
기타해조류,부산광역시,1995,2,동해
기타해조류,강원도,1995,280,동해
기타해조류,충청남도,1995,0,기타
기타해조류,전라남도,1995,56,기타
기타해조류,경상남도,1995,15,기타
기타해조류,제주도,1995,1632,기타
가오리류,부산광역시,1996,732,동해
가오리류,인천광역시,1996,94,기타
가오리류,울산광역시,1996,0,기타
가오리류,경기도,1996,8,기타
가오리류,강원도,1996,19,동해
가오리류,충청남도,1996,381,기타
가오리류,전라북도,1996,25,기타
가오리류,전라남도,1996,789,기타
가오리류,경상북도,1996,972,동해
가오리류,경상남도,1996,564,기타
가오리류,제주도,1996,48,기타
가자미류,부산광역시,1996,5029,동해
가자미류,인천광역시,1996,879,기타
가자미류,울산광역시,1996,0,기타
가자미류,경기도,1996,54,기타
가자미류,강원도,1996,2081,동해
가자미류,충청남도,1996,302,기타
가자미류,전라북도,1996,1,기타
가자미류,전라남도,1996,361,기타
가자미류,경상북도,1996,3803,동해
가자미류,경상남도,1996,5552,기타
가자미류,제주도,1996,4,기타
갈치,부산광역시,1996,27766,동해
갈치,인천광역시,1996,2768,기타
갈치,울산광역시,1996,0,기타
갈치,강원도,1996,0,동해
갈치,충청남도,1996,211,기타
갈치,전라북도,1996,1620,기타
갈치,전라남도,1996,20143,기타
갈치,경상북도,1996,0,동해
갈치,경상남도,1996,14728,기타
갈치,제주도,1996,7225,기타
강달이류,부산광역시,1996,12966,동해
강달이류,인천광역시,1996,3714,기타
강달이류,강원도,1996,0,동해
강달이류,충청남도,1996,321,기타
강달이류,전라북도,1996,368,기타
강달이류,전라남도,1996,25104,기타
강달이류,경상북도,1996,0,동해
강달이류,경상남도,1996,14691,기타
강달이류,제주도,1996,110,기타
고등어,부산광역시,1996,351092,동해
고등어,인천광역시,1996,188,기타
고등어,울산광역시,1996,0,기타
고등어,강원도,1996,121,동해
고등어,충청남도,1996,28,기타
고등어,전라북도,1996,303,기타
고등어,전라남도,1996,24244,기타
고등어,경상북도,1996,1564,동해
고등어,경상남도,1996,34247,기타
고등어,제주도,1996,3216,기타
꽁치,부산광역시,1996,130,동해
꽁치,인천광역시,1996,0,기타
꽁치,울산광역시,1996,0,기타
꽁치,강원도,1996,6592,동해
꽁치,충청남도,1996,0,기타
꽁치,전라북도,1996,0,기타
꽁치,전라남도,1996,159,기타
꽁치,경상북도,1996,2735,동해
꽁치,경상남도,1996,65,기타
꽁치,제주도,1996,6,기타
학공치,부산광역시,1996,0,동해
학공치,인천광역시,1996,0,기타
학공치,울산광역시,1996,0,기타
학공치,강원도,1996,96,동해
학공치,충청남도,1996,1,기타
학공치,전라북도,1996,48,기타
학공치,전라남도,1996,12,기타
학공치,경상북도,1996,303,동해
학공치,경상남도,1996,530,기타
학공치,제주도,1996,0,기타
넙치류,부산광역시,1996,99,동해
넙치류,인천광역시,1996,201,기타
넙치류,울산광역시,1996,0,기타
넙치류,경기도,1996,1,기타
넙치류,강원도,1996,122,동해
넙치류,충청남도,1996,31,기타
넙치류,전라북도,1996,97,기타
넙치류,전라남도,1996,1067,기타
넙치류,경상북도,1996,60,동해
넙치류,경상남도,1996,631,기타
넙치류,제주도,1996,8,기타
노가리,부산광역시,1996,0,동해
노가리,강원도,1996,3823,동해
노가리,전라남도,1996,0,기타
노가리,경상북도,1996,2,동해
노가리,경상남도,1996,0,기타
농어류,부산광역시,1996,14,동해
농어류,인천광역시,1996,125,기타
농어류,울산광역시,1996,0,기타
농어류,경기도,1996,22,기타
농어류,강원도,1996,0,동해
농어류,충청남도,1996,30,기타
농어류,전라북도,1996,42,기타
농어류,전라남도,1996,461,기타
농어류,경상북도,1996,10,동해
농어류,경상남도,1996,436,기타
농어류,제주도,1996,38,기타
눈볼대,부산광역시,1996,172,동해
눈볼대,강원도,1996,141,동해
눈볼대,충청남도,1996,18,기타
눈볼대,전라남도,1996,49,기타
눈볼대,경상북도,1996,0,동해
눈볼대,경상남도,1996,5,기타
눈볼대,제주도,1996,1,기타
능성어,부산광역시,1996,0,동해
능성어,충청남도,1996,0,기타
능성어,전라북도,1996,1,기타
능성어,전라남도,1996,28,기타
능성어,경상남도,1996,0,기타
능성어,제주도,1996,12,기타
기타다랑어류,부산광역시,1996,2042,동해
기타다랑어류,강원도,1996,436,동해
기타다랑어류,전라남도,1996,2,기타
기타다랑어류,경상북도,1996,312,동해
기타다랑어류,경상남도,1996,0,기타
기타다랑어류,제주도,1996,0,기타
도루묵,부산광역시,1996,212,동해
도루묵,울산광역시,1996,0,기타
도루묵,강원도,1996,429,동해
도루묵,전라남도,1996,762,기타
도루묵,경상북도,1996,718,동해
도루묵,경상남도,1996,380,기타
대구,부산광역시,1996,73,동해
대구,인천광역시,1996,6,기타
대구,울산광역시,1996,0,기타
대구,강원도,1996,237,동해
대구,충청남도,1996,2,기타
대구,전라북도,1996,0,기타
대구,전라남도,1996,15,기타
대구,경상북도,1996,116,동해
대구,경상남도,1996,23,기타
대구,제주도,1996,0,기타
감성돔,부산광역시,1996,1,동해
감성돔,울산광역시,1996,0,기타
감성돔,강원도,1996,18,동해
감성돔,충청남도,1996,8,기타
감성돔,전라북도,1996,2,기타
감성돔,전라남도,1996,287,기타
감성돔,경상북도,1996,6,동해
감성돔,경상남도,1996,178,기타
감성돔,제주도,1996,45,기타
옥돔,부산광역시,1996,0,동해
옥돔,강원도,1996,0,동해
옥돔,충청남도,1996,0,기타
옥돔,전라남도,1996,123,기타
옥돔,경상북도,1996,0,동해
옥돔,경상남도,1996,72,기타
옥돔,제주도,1996,2120,기타
자리돔,부산광역시,1996,0,동해
자리돔,강원도,1996,0,동해
자리돔,충청남도,1996,0,기타
자리돔,전라남도,1996,11,기타
자리돔,경상북도,1996,0,동해
자리돔,경상남도,1996,0,기타
자리돔,제주도,1996,339,기타
참돔,부산광역시,1996,474,동해
참돔,인천광역시,1996,0,기타
참돔,경기도,1996,0,기타
참돔,강원도,1996,16,동해
참돔,충청남도,1996,1,기타
참돔,전라북도,1996,24,기타
참돔,전라남도,1996,64,기타
참돔,경상북도,1996,0,동해
참돔,경상남도,1996,101,기타
참돔,제주도,1996,82,기타
기타돔류,부산광역시,1996,613,동해
기타돔류,인천광역시,1996,10,기타
기타돔류,울산광역시,1996,0,기타
기타돔류,경기도,1996,0,기타
기타돔류,강원도,1996,23,동해
기타돔류,충청남도,1996,6,기타
기타돔류,전라북도,1996,43,기타
기타돔류,전라남도,1996,438,기타
기타돔류,경상북도,1996,31,동해
기타돔류,경상남도,1996,247,기타
기타돔류,제주도,1996,205,기타
망둑어류,부산광역시,1996,70,동해
망둑어류,인천광역시,1996,932,기타
망둑어류,경기도,1996,44,기타
망둑어류,강원도,1996,0,동해
망둑어류,충청남도,1996,53,기타
망둑어류,전라북도,1996,18,기타
망둑어류,전라남도,1996,381,기타
망둑어류,경상북도,1996,3,동해
망둑어류,경상남도,1996,97,기타
매퉁이류,부산광역시,1996,2,동해
매퉁이류,강원도,1996,0,동해
매퉁이류,충청남도,1996,58,기타
매퉁이류,전라북도,1996,0,기타
매퉁이류,전라남도,1996,102,기타
매퉁이류,경상남도,1996,0,기타
멸치,부산광역시,1996,19722,동해
멸치,인천광역시,1996,90,기타
멸치,울산광역시,1996,0,기타
멸치,강원도,1996,883,동해
멸치,충청남도,1996,2458,기타
멸치,전라북도,1996,5626,기타
멸치,전라남도,1996,84436,기타
멸치,경상북도,1996,4316,동해
멸치,경상남도,1996,105154,기타
멸치,제주도,1996,14443,기타
명태,부산광역시,1996,11,동해
명태,울산광역시,1996,0,기타
명태,강원도,1996,4255,동해
명태,충청남도,1996,0,기타
명태,전라남도,1996,0,기타
명태,경상북도,1996,5,동해
명태,경상남도,1996,174,기타
민어,부산광역시,1996,173,동해
민어,인천광역시,1996,45,기타
민어,강원도,1996,0,동해
민어,충청남도,1996,2,기타
민어,전라북도,1996,294,기타
민어,전라남도,1996,625,기타
민어,경상북도,1996,0,동해
민어,경상남도,1996,692,기타
민어,제주도,1996,109,기타
방어류,부산광역시,1996,1798,동해
방어류,인천광역시,1996,9,기타
방어류,울산광역시,1996,0,기타
방어류,강원도,1996,363,동해
방어류,충청남도,1996,0,기타
방어류,전라북도,1996,0,기타
방어류,전라남도,1996,50,기타
방어류,경상북도,1996,1124,동해
방어류,경상남도,1996,270,기타
방어류,제주도,1996,363,기타
밴댕이,부산광역시,1996,1,동해
밴댕이,인천광역시,1996,1070,기타
밴댕이,경기도,1996,0,기타
밴댕이,강원도,1996,0,동해
밴댕이,충청남도,1996,1804,기타
밴댕이,전라북도,1996,0,기타
밴댕이,전라남도,1996,7788,기타
밴댕이,경상북도,1996,0,동해
밴댕이,경상남도,1996,0,기타
밴댕이,제주도,1996,0,기타
뱅어류,부산광역시,1996,0,동해
뱅어류,울산광역시,1996,0,기타
뱅어류,강원도,1996,0,동해
뱅어류,충청남도,1996,5066,기타
뱅어류,전라북도,1996,0,기타
뱅어류,전라남도,1996,0,기타
뱅어류,경상북도,1996,0,동해
뱅어류,경상남도,1996,7,기타
뱅어류,제주도,1996,0,기타
병어류,부산광역시,1996,4848,동해
병어류,인천광역시,1996,1626,기타
병어류,울산광역시,1996,0,기타
병어류,경기도,1996,0,기타
병어류,강원도,1996,0,동해
병어류,충청남도,1996,69,기타
병어류,전라북도,1996,324,기타
병어류,전라남도,1996,1239,기타
병어류,경상북도,1996,32,동해
병어류,경상남도,1996,1303,기타
병어류,제주도,1996,43,기타
보구치,충청남도,1996,114,기타
보구치,전라북도,1996,3,기타
보구치,전라남도,1996,1499,기타
보구치,경상북도,1996,0,동해
보구치,경상남도,1996,27,기타
보구치,제주도,1996,866,기타
보리멸,강원도,1996,0,동해
보리멸,충청남도,1996,0,기타
보리멸,전라남도,1996,248,기타
보리멸,경상북도,1996,0,동해
보리멸,경상남도,1996,0,기타
복어류,부산광역시,1996,4427,동해
복어류,인천광역시,1996,362,기타
복어류,울산광역시,1996,0,기타
복어류,경기도,1996,0,기타
복어류,강원도,1996,1269,동해
복어류,충청남도,1996,82,기타
